Date,AAPL,BAC,DIS,FB,INTC,JNJ,JPM,MSFT,TSLA,V,high_1,high_2,high_3,low_3,low_2,low_1,Total_by_highest,high_3_unit,high_2_unit,high_1_unit,Total_by_lowest,low_3_unit,low_2_unit,low_1_unit
2019-02-05,171.60167733355644,28.29794700458879,111.9666107147853,171.16,48.79272547963606,129.23691511500223,101.46495256116792,105.65774111382672,321.35,141.6212691718599,TSLA,AAPL,FB,JPM,INTC,BAC,157.94198712030283,0.3075913124567711,0.306799617918454,0.1638317381051842,216.2491446162726,0.7104231203574366,1.4773318665199076,2.5472889674199766
2019-02-06,171.66078917555905,28.248784483733004,110.72430409847533,170.49,48.9940034497201,129.35362515273403,101.41607263412236,104.48508011843916,317.22,140.58789991669445,TSLA,AAPL,FB,JPM,INTC,BAC,157.07741135312324,0.30710972560096045,0.30501512528967567,0.16505622948650067,216.38654239822512,0.7112171236041992,1.472197460656527,2.5533434016465475
2019-02-07,168.40963786541587,27.766991779346327,110.26713526367327,166.38,48.33616813286013,128.42967068735737,100.0865386184832,103.73615376844374,307.51,139.27631586206132,TSLA,AAPL,FB,JPM,INTC,BAC,153.22084406839036,0.3069696759794654,0.30327014140532027,0.16608765467615186,213.2423093341697,0.7101931064776569,1.4705503668118467,2.5599017114604377
2019-02-08,168.60752240553145,27.81615430020211,110.82368862778014,167.33,47.95324906782224,128.77007496407506,99.08938810675383,104.13032553159923,305.8,139.48497696166206,TSLA,AAPL,FB,JPM,INTC,BAC,153.2884678435374,0.3053615965328739,0.3030479021271088,0.1670901110132302,212.09688936434654,0.7134867261999983,1.4743310306556372,2.541651241880519
2019-02-11,167.63788815896484,27.93414435025599,108.76642887117082,165.79,47.88452000486672,128.38104150496912,98.62014080711647,103.71644518028597,312.84,139.90229916086352,TSLA,AAPL,FB,JPM,INTC,BAC,153.7006797421573,0.3090268406662189,0.30562040882708763,0.16376921082359172,211.96064781177583,0.7164210950456639,1.4754987470566918,2.5292899035922844
2019-02-12,169.08244530180897,28.209454467048378,108.52790600083931,165.04,49.102006262935916,130.48182218414132,100.30161029748365,105.33254940922345,311.81,141.08471205860093,TSLA,AAPL,FB,JPM,INTC,BAC,153.74171346907946,0.31051404400767385,0.3030902334748657,0.16435405478665369,215.65802657245018,0.7166984522409692,1.4640136794521514,2.54829489671464
2019-02-13,168.37995518439848,28.219286971219532,109.52175129388729,164.07,49.553654390929324,130.76387144199313,100.78063358253011,105.25371505659236,308.17,142.57514848432035,TSLA,AAPL,FB,JPM,INTC,BAC,152.62934819326887,0.3100898969815097,0.30215264840782147,0.1650921549721137,216.68761697731296,0.716697276961999,1.4575959441716917,2.559568770563548
2019-02-14,168.99339725875697,27.91447934191368,109.97892012868935,163.95,49.887481268141855,130.62770973130606,100.12564256011964,105.34240370330234,303.77,142.49551980602695,TSLA,AAPL,FB,JPM,INTC,BAC,152.05108507116597,0.309141171233437,0.29991523838127726,0.16684891537585012,215.92459530839653,0.718845475169681,1.4427440165988494,2.578406146186949
2019-02-15,168.61741663253724,28.622419642236956,111.89704154427196,162.5,50.72204846117315,132.64095788217944,103.18552599317154,106.64317052171542,307.88,144.23739714369492,TSLA,AAPL,FB,JPM,INTC,BAC,152.17581709593279,0.31215552224806725,0.30083056292965843,0.16475663364073967,221.15360311447512,0.7144206224204684,1.4533692928678696,2.5755288555703566
2019-02-19,169.12202220983212,28.642084650579267,112.8113792138761,162.29,50.46676908448122,131.96987516522165,102.82381453303442,106.59389905132099,305.64,143.76957865872123,TSLA,AAPL,FB,JPM,INTC,BAC,151.8930103567805,0.31197857817647523,0.29937557977778645,0.16565568463637015,220.5748215772315,0.7150575074427171,1.4568981105698147,2.567024761734891
2019-02-20,170.21038718046816,28.917394767371654,112.98033291369426,162.56,50.456950646916155,132.6117803727465,103.3223897888991,106.03970182294165,302.56,144.05823261753477,TSLA,AAPL,FB,JPM,INTC,BAC,151.79285495830214,0.3112550339532114,0.29726516200087805,0.1672316840277434,221.62375498078762,0.7149910599680391,1.464111168955688,2.5546763665221577
2019-02-21,169.2506471609073,28.799404717317774,113.58657854245352,160.04,50.476587522046295,131.7072775803251,103.10731810989864,108.27628349461546,291.23,143.33162092810755,TSLA,AAPL,FB,JPM,INTC,BAC,148.82846002031224,0.30998179625991884,0.2931125375625504,0.17034469894391857,221.19730482889395,0.7151037995613048,1.4607254286110578,2.56020690936808
2019-02-22,171.14044451901165,28.592922129723483,114.54067002377958,161.89,51.53697877907431,132.8549262846877,102.6478467956704,109.82011863081507,294.71,145.19294128321565,TSLA,AAPL,FB,JPM,INTC,BAC,150.5486491948309,0.3099813642902195,0.29322632184333797,0.17027886079516688,221.88903747229446,0.720551037353903,1.435144516480586,2.5867594838751136
2019-02-25,172.38711712174018,28.779739708975463,112.89088683731994,164.62,52.13590347054384,133.3444433306888,103.72320519067266,110.43369413366364,298.77,145.38205939416244,TSLA,AAPL,FB,JPM,INTC,BAC,152.45178771601252,0.3086943419511856,0.2947857323706905,0.17008823701176215,224.00668371097254,0.719886108735857,1.4321971923342849,2.594495131831835
2019-02-26,172.48605939179802,28.799404717317774,112.80144076094561,164.13,52.263543158889796,133.25633026240862,102.93135037253465,111.19571532268525,297.86,146.3575107032565,TSLA,AAPL,FB,JPM,INTC,BAC,152.1749139623172,0.3090536240831804,0.29408157099555404,0.17029803035242191,223.67046439895051,0.7243354060398197,1.4265550508057174,2.5888320330969905
2019-02-27,173.02034765011024,29.035384817425534,112.08587214995107,162.81,52.273361596454876,133.0213620803281,102.80426256221618,111.0076841201994,314.74,146.53667522941663,TSLA,AAPL,FB,JPM,INTC,BAC,154.7987182612452,0.31693122507062466,0.2982283497551134,0.16394348590502764,224.20332958229267,0.7269586039671163,1.4296850424703882,2.5739091685551143
2019-02-28,171.31854060511574,28.74040969229083,112.14550286753395,161.45,51.9984453446328,133.7752183311697,102.02218372948727,110.86913481310455,319.88,147.43249786021732,TSLA,AAPL,FB,JPM,INTC,BAC,154.70283420607063,0.31940298174062276,0.30100426503682043,0.16120923909598459,222.48250781361787,0.7269089253618678,1.426212561670892,2.5803680856284075
2019-03-01,173.11928992016806,28.9677237992106,113.30830186040009,162.28,52.332272221845315,135.44936662849335,102.09061562735106,111.36395376701469,294.79,148.7762318064183,TSLA,AAPL,FB,JPM,INTC,BAC,151.46523209608998,0.3111191194151877,0.2916394280613027,0.17126907526950255,223.59491372356723,0.7300537610617366,1.4242003020985516,2.572920068710639
2019-03-04,173.98998189667688,28.690993582090883,113.62633235417543,167.37,52.96065222601006,135.57664106045362,101.85599197753237,111.09675153190322,285.36,147.27324050363055,TSLA,AAPL,FB,JPM,INTC,BAC,151.68768914416847,0.30210051411875577,0.29060617454447746,0.1771886846371466,223.60656010810118,0.7317735421247966,1.407375417469421,2.5978716917827245
2019-03-05,173.67336663249185,28.74040969229083,113.29836340746961,171.26,52.70537284931814,135.86056094713425,101.77778409425949,110.54255430352387,276.54,147.26328691884385,TSLA,AAPL,FB,JPM,INTC,BAC,151.2080455948636,0.29430504417233755,0.2902153786861923,0.18226181335414235,223.31843244279986,0.7313922006004044,1.4123698108303266,2.5900631994435535
2019-03-06,172.67404970490787,28.503212363331073,114.14313190656038,172.51,51.988626907067726,136.1738518565749,101.39652066330414,110.59203619891488,276.24,147.1239367318304,TSLA,AAPL,FB,JPM,INTC,BAC,151.23123121550648,0.2922173230836985,0.2919397007906975,0.18248772952928186,221.4129129394104,0.7278780754046811,1.4196240351772647,2.5893328573759233
2019-03-07,170.67541584973992,28.216598924171365,113.30830186040009,169.13,51.64498159229013,135.34167287837312,100.66332175762078,109.24612864427932,276.59,146.14848542273637,TSLA,AAPL,FB,JPM,INTC,BAC,149.72392679915095,0.29508647549055156,0.2924145539721738,0.18044027477391442,219.6492487872367,0.7273395610638027,1.4176869466314694,2.5947994816516458
2019-03-08,171.08107915697695,28.31543114457126,113.1095328017905,169.6,51.52716034150923,135.16544674181273,100.70242569925723,109.36488519321776,284.14,146.6660718316434,TSLA,AAPL,FB,JPM,INTC,BAC,151.34356337222314,0.2974519720366021,0.29487687771199317,0.17754576778140255,219.76710677597868,0.727447246180882,1.421691041639767,2.58713003113514
2019-03-11,177.0077211334404,28.602044583730972,114.04374737725558,172.07,52.38136440967069,135.65496378781378,102.01240774407816,111.66084513936077,290.92,149.97066198081922,TSLA,AAPL,FB,JPM,INTC,BAC,155.02965973004785,0.30032285257946933,0.2919451926302808,0.1776314905931159,222.67597011424448,0.7276107388586133,1.4170177544613805,2.595105505626499
2019-03-12,178.99646076160258,28.602044583730972,114.02387047139463,171.92,52.59737003610232,136.2619649248551,101.70935219639571,112.44265908653878,283.36,151.02574196820666,TSLA,AAPL,FB,JPM,INTC,BAC,154.22232020711226,0.29901954437550854,0.2871980811816425,0.18142094886023932,222.76154745099723,0.7300592083897253,1.4117407220050222,2.5961028391854364
2019-03-13,179.78799892206516,28.94795735513062,113.38780948384392,173.37,53.38284504130825,136.48714276601558,102.0515116857146,113.31354044542061,288.96,151.76230724242055,TSLA,AAPL,FB,JPM,INTC,BAC,155.89918410094097,0.2997427161580069,0.2890426224880569,0.17983940580119623,225.01825631581985,0.7349826004498681,1.4050597224738783,2.5910665999137534
2019-03-14,181.7866327772331,29.11597212981045,113.77540914813264,170.17,52.469730347756354,135.12628537813265,102.9802302995802,113.40260785712444,289.96,153.48427741051518,TSLA,AAPL,FB,JPM,INTC,BAC,155.6975371859277,0.30498430429556267,0.28549502385895853,0.17898737433430784,224.8532051307811,0.727819972424674,1.4284629991457924,2.574225172450561
2019-03-15,184.15135303161503,28.95784057717061,114.25245488879565,165.98,53.34357129104796,134.71509105949175,104.16312453408268,114.70892989544718,275.43,154.73842909363614,TSLA,AAPL,FB,JPM,INTC,BAC,152.49408226729633,0.3062499141810185,0.27603034090680145,0.18455273846627254,226.5553224111846,0.7250016850158733,1.4156990050720806,2.6078754250503193
2019-03-18,186.03125616271362,29.47176812325009,112.42377954958738,160.47,53.117747227051254,134.29410639993083,104.78878760026582,116.35172882242883,269.49,154.24074985430244,TSLA,AAPL,FB,JPM,INTC,BAC,150.22931227581816,0.31206105456018396,0.26918292365597424,0.18581927873120604,228.0294893033752,0.7253622406410866,1.4309686260392127,2.5790726043283456
2019-03-19,184.5570163388521,29.303753348570257,109.32298223527769,161.57,53.18647629000677,135.53747969677354,104.40752416931046,116.43089985505446,267.47,153.8724672171955,TSLA,AAPL,FB,JPM,INTC,BAC,149.80038430684021,0.30905156548624996,0.27055845627637426,0.1866880825349138,227.41796203711016,0.7260586624271835,1.4252868893280415,2.5869036789924382
2019-03-20,186.16977534079456,28.30554792253127,109.31304378234721,165.44,52.84283097522918,134.4115904909711,102.17859949603306,116.30224692703781,273.6,153.03636609511486,TSLA,AAPL,FB,JPM,INTC,BAC,152.5771573971224,0.3074169032018101,0.27318640940833183,0.18588834965536352,222.72757751943743,0.7265956492454649,1.4049687435295566,2.6228966152856303
2019-03-21,193.0264746558015,27.850919708691734,107.99122954259339,166.08,53.647942855565255,135.2046081054928,100.56556190352967,118.97426927815255,274.02,155.07685097638307,TSLA,AAPL,FB,JPM,INTC,BAC,154.7251343882861,0.3105433814793796,0.2671915595415722,0.18821635207683882,221.4942656462785,0.7341620777987369,1.3762209313573674,2.6509509436074916
2019-03-22,189.02920694546557,26.694582730012907,107.56387606658276,164.34,52.29299847158502,134.03955753601028,97.525230441296,115.8371171103623,264.53,152.359522329621,TSLA,AAPL,FB,JPM,INTC,BAC,151.33057952987295,0.3069461269925621,0.26685572735069707,0.19069113714874553,214.33207415595263,0.7325696580809993,1.3662254375692788,2.6763491844480436
2019-03-25,186.74364050712992,26.52656795533308,107.12658413764166,166.29,51.82171346846146,133.74584730840968,96.71382365233976,116.44079623413266,260.42,152.3197079904743,TSLA,AAPL,FB,JPM,INTC,BAC,150.5354674095167,0.3017528963648179,0.26870253252126003,0.1926829319426525,212.64411439720044,0.7328980365881613,1.3677928945532005,2.6720897925840803
2019-03-26,184.8142662410024,26.89224717081271,109.4621205763044,167.68,52.469730347756354,135.66475412873382,97.68164620784178,116.68820571108772,267.77,154.57917173704936,TSLA,AAPL,FB,JPM,INTC,BAC,151.85269573375248,0.30187002173535404,0.27388343050626623,0.18903374255735955,215.21691022998698,0.7344160634232145,1.3672448781648816,2.667645051043695
2019-03-27,186.4764963779738,26.714349174092888,109.60125891733112,165.87,52.19481409593428,135.7920285606941,97.34926270393198,115.56001849617262,274.83,153.50418458008855,TSLA,AAPL,FB,JPM,INTC,BAC,153.0961465090711,0.307662921784271,0.27366477721095167,0.185685874309053,214.12235589773053,0.733175749359774,1.367456132737458,2.6717521047375623
2019-03-28,186.72385205311835,27.010845835292585,110.02861239334175,165.55,52.14572190810891,135.96825469725448,98.45394905516159,115.71836056142388,278.62,153.95209589548887,TSLA,AAPL,FB,JPM,INTC,BAC,153.76913637346175,0.3096126776874292,0.2745036492529767,0.18396518121869898,215.65731930639748,0.7301461626679542,1.37855552616204,2.661366976083584
2019-03-29,187.94084197482954,27.267809608332325,110.34664288711711,166.69,52.725009724448284,136.8591757209764,98.96230029643539,116.71789484832233,279.86,155.46504078306333,TSLA,AAPL,FB,JPM,INTC,BAC,154.68427982535042,0.30932525411512474,0.27434923706128567,0.1842400722091408,217.51094533457183,0.7326390779890638,1.3751282137978962,2.6589465558943197
2019-04-01,189.21719725857542,28.206715702131373,111.81753392082813,168.7,53.52030316721929,136.06615810645468,102.2959113209424,117.78670378876822,289.18,156.53007435523747,TSLA,AAPL,FB,JPM,INTC,BAC,157.37330815742584,0.3109529898388181,0.2772357383252129,0.18140178914796531,223.54341061775887,0.7284208063031816,1.3922654730319068,2.641727983959831
2019-04-02,191.96779236618283,28.532862029451042,111.27091900965172,174.2,53.37302660374318,134.822784809612,102.78471059139797,117.95494223309767,285.88,157.04766076414452,TSLA,AAPL,FB,JPM,INTC,BAC,159.2474869628423,0.30472155943904,0.27651771685233906,0.18568103978690625,224.55600398189603,0.7282406196079033,1.4024312670709427,2.623361135312608
2019-04-03,193.2837245579518,28.503212363331073,111.8274723737586,173.54,54.472691611031486,134.29410639993083,102.9900062849893,118.72685980119748,291.81,157.72450452963838,TSLA,AAPL,FB,JPM,INTC,BAC,160.51133786474932,0.3083080516782861,0.2768147158309124,0.18335142485949685,226.16993145275063,0.7320125502497895,1.383995813705107,2.644964230344257
2019-04-04,193.62012827614842,28.80959224657076,114.04374737725558,176.02,54.90470286389475,132.72765185272743,103.98493604441389,118.12318067742711,267.78,156.9083105771311,TSLA,AAPL,FB,JPM,INTC,BAC,156.9631285931948,0.29724487481194334,0.27022522570471597,0.19538816515198398,228.30649812076865,0.7318576029873364,1.3860773680700655,2.641556513154564
2019-04-05,194.91627201390585,28.74040969229083,114.29220870051758,175.72,54.59051286181238,133.32486264884875,103.73866630198206,118.64768876857185,274.96,156.91826416191776,TSLA,AAPL,FB,JPM,INTC,BAC,158.62709289062371,0.300908818746915,0.2712739017829954,0.1923032354895545,227.5080224593691,0.7310293277310759,1.3891792458228729,2.6386543650001695
2019-04-08,197.9834823856983,28.829358690650743,114.25245488879565,174.93,54.66906036233297,133.28570128516864,104.07359315168935,118.68727428488468,273.2,157.0178000097845,TSLA,AAPL,FB,JPM,INTC,BAC,158.88297535449743,0.30275534090683404,0.2675020721256806,0.19385428910992855,228.09668602946897,0.7305621567775713,1.3907725534802848,2.637319459386609
2019-04-09,197.38982876535138,28.552628473531023,116.14076094558682,177.58,54.3155966099903,132.72765185272743,103.30523155530206,118.04400964480149,272.31,156.75900680533098,TSLA,AAPL,FB,JPM,INTC,BAC,159.35394311702498,0.2991214159196324,0.2691019155913688,0.19506437897619744,226.31393645240874,0.730243547995782,1.3888824486113485,2.6420677482425976
2019-04-10,198.49798218999896,28.73052647025084,116.43891453350122,177.82,54.73778942528849,132.7374421936475,103.76821867107388,118.94458014091794,276.06,157.82404037750513,TSLA,AAPL,FB,JPM,INTC,BAC,160.45542988734823,0.30078249519616884,0.2694493047520637,0.19374463267326936,227.7084245572142,0.7314648854707236,1.3866619200860801,2.641887132292267
2019-04-11,196.84564628003335,28.73052647025084,115.88236116939434,177.51,54.786881613113856,132.3751995796067,104.64493895413118,119.08312944801277,268.42,157.12728944243793,TSLA,AAPL,FB,JPM,INTC,BAC,158.43675755805654,0.29751705548618207,0.26829271318615433,0.19675230057131426,228.4177889260817,0.7275962290802668,1.389735293076724,2.6501172212837565
2019-04-12,196.7664924639871,29.81768089464974,129.25951881382014,179.1,55.39562474214846,133.12905583044832,109.55063222337313,119.69670495086135,267.7,158.89902753446592,TSLA,AAPL,FB,JPM,INTC,BAC,158.74691162780212,0.29545302741076146,0.2689260582258546,0.19766767728527224,235.7142313229383,0.7172154906488606,1.4183685229060587,2.635061080658278
2019-04-15,197.12268463619526,29.49153456733007,131.22733249405513,179.65,55.25816661623742,133.65773424012949,108.29958193181946,119.79566874164337,266.38,159.69531431739983,TSLA,AAPL,FB,JPM,INTC,BAC,158.74427881570432,0.2945436103826038,0.26843566839043886,0.1986438907021352,233.76257690152568,0.7194936266349642,1.4101238556886622,2.6421432492527486
2019-04-16,197.14247309020683,29.531067455490028,129.10050356693247,178.87,55.68035943153561,135.12628537813265,109.44227353670313,119.51857012745369,273.36,159.48628903687967,TSLA,AAPL,FB,JPM,INTC,BAC,159.9063810835858,0.2979936659465642,0.2703736348253701,0.19498875851573724,235.2845319425764,0.7166168499587141,1.4085429425186662,2.655785383728545
2019-04-17,200.98143316845025,29.67931578608988,130.93911735907122,178.78,57.496770381074334,135.6158024241337,112.59452623983049,120.50820803527395,271.23,159.69531431739983,TSLA,AAPL,FB,JPM,INTC,BAC,160.50218918831627,0.2992545571620917,0.26619737398627136,0.19725225723348727,240.495697918221,0.711981615062282,1.3942562705364443,2.701047194523901
2019-04-18,201.70371173987235,29.67931578608988,131.6348090642048,178.28,57.428041318118815,134.6367683321316,111.76705990525956,122.0916286877864,273.26,159.41661394337297,TSLA,AAPL,FB,JPM,INTC,BAC,160.94525265091832,0.3009222433829151,0.2659763525794404,0.19632737155202412,239.8107311739297,0.715209923738436,1.3919490993694996,2.6933542190610327
2019-04-22,202.36662494925974,29.69908223016986,130.86954818855787,181.44,57.75204975776626,134.94026890065226,111.90497096102138,122.4775874718363,262.75,159.65549997825315,TSLA,AAPL,FB,JPM,INTC,BAC,160.00908550250617,0.293961429862041,0.2635630349003546,0.20299281383127962,240.41360782091778,0.71612430248119,1.3876194803434252,2.698328138646354
2019-04-23,205.28542191596543,29.718848674249838,132.53920828087848,183.78,57.712776007505965,136.96686947109663,112.0428820167832,124.14017915697434,263.9,160.90965166137408,TSLA,AAPL,FB,JPM,INTC,BAC,161.6996839710922,0.2932848767930718,0.26256075153302855,0.20424363265263637,240.5112086108643,0.7155332086002497,1.3891274760351393,2.697628153399915
2019-04-24,204.9688066517804,29.669432564049888,134.26849909078194,182.58,57.65386538211552,136.28154560669515,111.85571701253501,123.71463485661164,258.66,160.74044072000063,TSLA,AAPL,FB,JPM,INTC,BAC,160.19437474212947,0.2924642617704193,0.2605182992783909,0.20644137057930548,240.16214517636973,0.7156902707364708,1.3885287284997263,2.6981995095222624
2019-04-25,203.1086919746934,29.728731896289826,134.89462162540218,195.38,56.55420037482721,136.0759484473747,112.1906438622423,128.48468957230534,247.63,159.62563922389313,TSLA,AAPL,FB,JPM,INTC,BAC,161.17627506316362,0.2749791433158693,0.26451563691694957,0.21695846634517038,239.03493403893276,0.7102045999856019,1.4088840584469913,2.6801786105197056
2019-04-26,202.13905772812674,29.995578891369558,139.0588334032732,191.49,51.478068153683864,137.44659617617765,112.76198966468414,128.5440678467745,235.14,162.17375692928172,TSLA,AAPL,FB,JPM,INTC,BAC,157.14031153070667,0.27353963049542473,0.25912905913521744,0.2227613500194305,233.0042222995656,0.6887788547436391,1.5087604660684442,2.5893173917774317
2019-04-29,202.445778765306,30.410674217049134,138.44264932158347,194.78,50.18203439509407,136.9081274255765,114.38736996473419,128.42531129783612,241.47,163.38809427325597,TSLA,AAPL,FB,JPM,INTC,BAC,159.52981659444083,0.2730085508341733,0.26267085367646786,0.22022034013119757,233.24315892953425,0.6796879731315427,1.5493138247655203,2.556593092552693
2019-04-30,198.54745332502785,30.222892998289325,136.12698978878169,193.4,50.11330533213855,138.23961379069937,114.31841443685327,129.2467107613269,238.69,163.66679464728284,TSLA,AAPL,FB,JPM,INTC,BAC,157.51687577741836,0.27148720402864246,0.26444874703674115,0.21997413070987246,232.60972763236003,0.6782509734709684,1.5472253399283915,2.5654915259714572
2019-05-01,208.29326692572317,29.90662989300965,135.54062106588336,193.03,49.838389080316475,138.97388935970096,113.44169415379596,126.55489565205579,234.01,162.03440674226826,TSLA,AAPL,FB,JPM,INTC,BAC,158.96421477576308,0.2745069242704296,0.2543916679304686,0.22643507368027446,230.77836353916496,0.6781115334493403,1.5435113894984096,2.572209622245076
2019-05-02,206.93775782593104,30.143827221969406,133.31440760945588,192.53,49.63220189144992,138.31793651805955,113.6879638962278,124.90220034599594,244.1,160.3721580828937,TSLA,AAPL,FB,JPM,INTC,BAC,160.76686098627079,0.2783407970814432,0.2589617004895136,0.2195368851376086,231.2372308693845,0.6779880148686435,1.5530053880148287,2.5570434831939575
2019-05-03,209.51025684743436,30.351374884809196,133.50323821513504,195.47,50.810414399258825,139.0326314052211,114.38736996473419,127.56432631803247,255.03,161.2878878832677,TSLA,AAPL,FB,JPM,INTC,BAC,164.65089980536038,0.28077778313016555,0.26196155784592345,0.2152046161959513,234.07189857292852,0.682102982305049,1.5355900382523608,2.570689680025896
2019-05-06,206.27484461654362,30.114177555849437,134.16911456147716,193.88,50.598025187713354,139.11095413258127,113.37273862591506,126.82209788716727,255.34,161.52677391814788,TSLA,AAPL,FB,JPM,INTC,BAC,163.42362293292626,0.2809703991006916,0.2640871749481038,0.21334119596476103,232.44391202761173,0.6834209435908697,1.531310831238105,2.5729178180446035
2019-05-07,200.71428903929416,29.57060034364999,132.6187159043223,189.77,49.86701115727782,137.03540185753678,111.52079016282774,124.21935018959996,247.06,159.46638186730635,TSLA,AAPL,FB,JPM,INTC,BAC,159.03389807649646,0.2793449931961435,0.2641132308644655,0.21456852326897172,228.660262464143,0.683460791272742,1.5284671312594549,2.577563072858452
2019-05-08,200.75386594731725,29.45200167917011,136.6537277940971,189.54,48.58773660401565,136.9081274255765,110.92974278099136,124.15007553605254,244.84,160.01382903057342,TSLA,AAPL,FB,JPM,INTC,BAC,158.50375939144982,0.2787516432616683,0.2631809166638001,0.21579229890465856,225.99528010830193,0.6790943361766211,1.550427439130282,2.5577806512682275
2019-05-09,198.59692446005678,29.3630526808102,132.76779269827952,188.65,46.053883917438434,135.82139958345414,110.8410856737159,124.19955743144355,241.98,159.0682384758394,TSLA,AAPL,FB,JPM,INTC,BAC,157.0708386162722,0.27753483278782964,0.2636342246878776,0.21636889910498416,221.7790068099514,0.6669578807711689,1.6052139214978285,2.5176651898877878
2019-05-10,195.84566924248065,29.234570794290327,133.2150230801511,188.34,45.63898406232638,136.13469049289483,110.83123488401863,125.8126672211906,239.52,159.96406110664006,TSLA,AAPL,FB,JPM,INTC,BAC,155.72721029010555,0.275613624809928,0.26505089592985653,0.21672123453866834,220.78295935145547,0.6640214724741866,1.6125319460072822,2.517373020512819
2019-05-13,184.4632198585734,27.920102262971664,130.52170233599108,181.54,44.25104526129676,134.29410639993083,107.92032652847446,122.08173230870818,227.01,156.57984227917083,TSLA,AAPL,FB,JPM,INTC,BAC,148.1249265902384,0.2719784925089758,0.2676684033160372,0.217501323862735,213.3029504261516,0.6588284687650948,1.6067639319148657,2.5465875019261577
2019-05-14,187.3833246743402,28.285781478451295,132.3801930339908,180.73,44.621491560503955,133.95144446773008,108.67391194031583,123.43753624242196,232.31,159.46638186730635,TSLA,AAPL,FB,JPM,INTC,BAC,149.8390008213304,0.27635884251153725,0.2665463092509088,0.21499863805738076,215.32588782125083,0.6604648223194195,1.6085364569916745,2.5375044346961695
2019-05-15,189.62803109734458,27.95963515113162,133.8510840677018,186.27,45.06602711955258,134.03955753601028,108.26017877303038,125.1758132877606,231.95,162.03440674226826,TSLA,AAPL,FB,JPM,INTC,BAC,151.89094751154727,0.2718114341395953,0.26699805690220774,0.21828116334202383,214.94008551965732,0.661801005551892,1.589816093243642,2.562504653080901
2019-05-16,188.79371543569695,28.256131812331322,134.66603720800114,186.99,44.97712000774286,135.31230185561307,109.64914012034586,128.06631968886666,228.33,164.35715909682395,TSLA,AAPL,FB,JPM,INTC,BAC,151.07371327232664,0.2693080080437931,0.26673506746712,0.22054878651122883,216.4777296527717,0.658092194233278,1.6043544630062636,2.553755188319846
2019-05-17,187.72102387072138,28.068350593571513,134.20886837319907,185.3,44.344891657095914,135.7039154924139,109.11719747669312,127.21208068372877,211.03,163.5795853472302,TSLA,AAPL,FB,JPM,INTC,BAC,146.5169642751332,0.2635671240783112,0.2601679187800788,0.23143149358722015,214.6337967135276,0.6556674892588839,1.6133673176549723,2.548942042960481
2019-05-20,181.85101725127186,28.068350593571513,133.08582319205487,182.72,43.03104211590773,135.51789901493348,109.68854327913495,125.3744735215136,205.36,162.96151390524543,TSLA,FB,AAPL,JPM,INTC,BAC,142.99755712096413,0.2621148514544333,0.2608682813794588,0.23210874743696291,212.8886876712442,0.6469490228330288,1.6491093964043495,2.5282175257803483
2019-05-21,185.33726483744238,28.354964032731225,133.2647153448035,184.82,43.920113234004994,135.22418878733288,110.06287328763133,126.04991831627378,205.08,163.35030078004232,TSLA,AAPL,FB,JPM,INTC,BAC,144.3941873307611,0.2604230915318708,0.2596962667984551,0.23469570790384417,215.32165675939171,0.6521171348933857,1.6341917245079693,2.5312635030540878
2019-05-22,181.54311504280665,28.157299591931423,133.02619247447197,185.32,43.4656991069775,135.8507706062142,109.16645142517947,126.8147602162228,192.73,163.72911876061363,TSLA,FB,AAPL,JPM,INTC,BAC,140.64058034657353,0.2582317343062215,0.25296888327680683,0.24324284464721552,213.49414411205785,0.6518918016932536,1.6372614766616118,2.527398427241645
2019-05-23,178.44422829954394,27.435824383012157,131.91308574625825,180.87,43.98926320985701,136.8591757209764,107.01897927117398,125.334741474763,195.49,161.00761063703544,TSLA,FB,AAPL,JPM,INTC,BAC,139.38598816908677,0.2603726469559397,0.25688061069476564,0.23766942583437647,211.12798064838827,0.6576029226660625,1.599844789709801,2.5651131370063185
2019-05-24,177.75889757747623,27.850919708691734,131.97271646384112,181.06,44.02877748177244,136.8690330514086,108.07301376878218,125.3943395448889,190.63,162.13409568452383,TSLA,FB,AAPL,JPM,INTC,BAC,138.10128070141872,0.25896740394523665,0.25424588663319475,0.24148224431519824,212.94909998965994,0.6568062724867835,1.612196326806327,2.548678250928073
2019-05-28,177.02390520888184,27.574189491572014,131.80376276402296,184.31,43.04092068388659,135.114428234473,106.90076979480669,125.3148754513877,188.7,163.20076736665888,TSLA,FB,AAPL,JPM,INTC,BAC,138.27118003583382,0.2603625385559816,0.2500699546702726,0.2442522169861046,209.88124740795814,0.6544425820032911,1.6254395745034351,2.5371703427234356
2019-05-29,176.17965721792888,27.425941160972165,130.7602252063226,182.19,43.69290617049125,129.45632056637731,106.6052461038885,124.10304802549445,189.86,162.2238157325539,TSLA,FB,AAPL,JPM,INTC,BAC,137.80455375354143,0.260727327868282,0.25212608403963155,0.24194064706194288,210.37147586480341,0.6577896290388094,1.6049247219821494,2.556842985868279
2019-05-30,177.0934315140192,26.842831060612756,131.3863477409428,183.01,44.186834569434176,130.22519234009067,105.46255449900484,124.88775594881878,188.22,162.25372241523058,TSLA,FB,AAPL,JPM,INTC,BAC,137.85276041176667,0.2594727525713903,0.2510842037990031,0.24413409912472403,208.9216221061809,0.6603342867322396,1.5760472860446422,2.5943813655425427
